id,id_str,screen_name,location,description,url,followers_count,friends_count,listedcount,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
467994988.0,668,720,0,0,28,11,205,0,858,22,False,0,10,63,True,True,0,621,1
2349478550.0,190,112,0,657,220,111,0,16,924,0,False,1719,10,626,True,False,0,503,1
8.41e+17,834,374,303,0,28,5,389,0,699,1,False,0,10,63,True,False,0,608,1
3116170476.0,533,217,379,634,28,7,40,4,616,0,False,113,10,668,True,False,0,774,1
3395796335.0,615,907,0,702,28,9,0,7,414,0,False,130,10,43,True,False,0,969,1
7.81e+17,778,294,282,479,28,5,603,1,456,155,False,166,10,308,True,False,0,448,1
7.46e+17,757,596,60,197,312,78,0,11,383,21,False,692,10,273,False,False,0,846,1
122264472.0,61,646,137,345,68,38529,6,940,541,0,False,10857,10,493,True,False,0,217,1
1560581215.0,73,360,0,161,105,741,3,19,395,2,False,1125,11,25,False,False,0,578,1
3091509190.0,529,934,0,317,28,2,116,0,494,4,False,8,10,389,True,False,0,983,1
3305536529.0,589,642,176,87,28,1219,87,72,607,311,False,2200,10,585,True,False,0,212,1
8.41e+17,834,129,0,0,28,1,9,0,314,0,False,1,10,227,True,False,0,387,1
1869088058.0,90,872,0,420,151,181,1,25,823,0,False,60475,10,793,False,False,0,393,1
8e+17,800,499,0,823,190,7,0,5,557,0,False,1381,10,423,False,False,1,811,1
2432658721.0,239,472,341,267,192,62,1,9,576,1,False,1760,10,857,True,False,0,780,1
3341872095.0,601,121,267,193,28,312,2,13,613,21,False,856,10,834,False,False,0,209,1
7.3e+17,743,917,0,863,28,274,1728,0,953,11,False,11,10,517,True,False,0,958,1
4070528699.0,646,85,0,531,198,154,2,16,138,4,False,658,10,56,False,False,0,336,1
562127573.0,716,267,94,439,240,703,32,1,342,0,False,2755,12,224,False,False,0,390,1
2192567898.0,133,192,174,332,28,1553,2038,9,1038,1131,False,31437,10,657,True,False,0,279,1
569559818.0,718,839,138,476,241,51,1832,0,878,79,False,636,15,519,False,False,0,297,1
8.14e+17,811,296,220,306,28,0,260,0,212,18,False,19,10,308,True,False,0,453,1
3064032130.0,524,653,269,222,28,74,2,5,273,0,False,608,10,405,False,False,0,341,1
2619381344.0,323,873,0,628,98,207,8,21,528,0,False,5591,11,789,False,False,0,950,1
3168258306.0,538,574,0,0,279,69,4,12,834,1,False,171,10,892,True,False,0,939,1
4659081836.0,665,1031,0,231,28,52,2,16,210,21,False,7996,16,469,False,False,1,205,1
1652906047.0,77,197,0,362,28,69,12,12,985,0,False,175,10,570,True,False,0,750,1
2412432132.0,11,4,0,8,369,567,0,2,47,0,False,16733,4,326,False,False,0,2,1
7.43e+17,755,470,81,141,323,912,2,17,869,19,False,3528,10,732,False,False,0,771,1
3300343275.0,584,814,55,316,325,29,52,5,1030,4,False,58,17,561,False,False,0,476,1
2593825634.0,305,513,391,820,98,35,0,8,695,0,False,2050,11,678,False,False,0,816,1
88511740.0,843,456,0,0,28,364,0,22,202,2,False,25220,10,306,True,False,0,744,1
2916276996.0,455,995,0,835,205,40,0,9,914,25,False,1868,10,611,True,False,0,735,1
8.17e+17,39,26,0,25,20,828,13,18,32,6,False,19596,1,333,True,False,0,25,1
8.04e+17,803,73,0,0,295,61,150,0,197,191,False,130,12,148,True,False,0,73,1
2381877092.0,217,1021,207,155,28,273,0,19,302,0,False,7507,10,73,True,False,0,324,1
4730923097.0,673,321,240,336,28,216,1,23,856,0,False,1725,10,694,True,False,0,519,1
2713246598.0,343,986,171,352,90,15,159,2,837,0,False,525,10,437,False,False,0,656,1
2388066398.0,221,536,0,545,267,342,0,42,872,0,False,22070,10,746,True,False,0,822,1
1963165520.0,113,298,143,522,28,60,1,13,973,1,False,9249,10,662,True,False,0,460,1
2366009953.0,207,625,83,66,294,447,1,50,514,0,False,21892,10,753,True,False,0,115,1
8.22e+17,817,871,363,725,28,9301,1830,41,75,143,False,13454,10,143,True,False,1,557,1
2578984260.0,295,666,0,669,28,97,0,21,536,0,False,34097,10,798,True,False,0,875,1
90055464.0,844,101,352,454,96,13049,0,115,167,0,False,260879,10,268,True,False,0,112,1
3187370910.0,544,593,0,195,28,152,141,17,880,3,False,2281,10,606,False,False,0,845,1
2871257938.0,428,457,0,373,271,501,1,27,627,1,False,2146,10,686,False,False,0,749,1
3219645732.0,547,889,0,827,339,6776,4,174,620,287,False,3753,10,836,True,False,0,949,1
1657914763.0,78,190,0,249,28,14,0,7,490,0,False,129,10,741,True,False,0,275,1
2820227945.0,398,369,95,71,49,1396,2,57,160,0,False,5126,10,11,True,False,0,602,1
2521612514.0,264,660,0,122,230,473,5,35,708,0,False,1814,10,710,False,False,0,99,1
8.4e+17,833,723,441,0,28,6,124,0,146,2,False,0,10,308,True,False,1,1042,1
7.92e+17,787,1054,78,616,28,5,474,1,141,80,False,81,10,308,True,False,0,1035,1
8.09e+17,806,437,0,0,28,2,51,0,522,0,False,0,10,63,True,True,0,501,1
3378113121.0,613,727,0,322,256,43,1,19,404,0,False,3846,10,402,False,False,0,328,1
3247932928.0,564,207,0,338,321,798,1,54,354,0,False,2539,10,204,False,False,0,507,1
8.28e+17,823,548,0,565,224,2923,1,52,499,0,False,652,10,510,False,False,0,119,1
2208109128.0,142,100,0,42,28,400,287,55,559,1,False,27635,10,752,False,False,0,117,1
7.02e+17,727,997,0,137,284,9212,2,235,925,0,False,8996,10,761,True,False,0,739,1
8.04e+17,803,1047,298,287,28,1,336,0,195,35,False,33,10,308,True,False,0,1031,1
4478644044.0,661,376,304,101,324,169,18,3,743,3,False,4,10,509,True,False,0,611,1
2525186874.0,265,403,356,274,28,86,0,25,623,0,False,22951,10,582,True,False,0,650,1
17691236.0,85,549,203,44,28,4159,5001,120,179,15,False,51,10,147,True,False,0,826,1
2915177765.0,454,169,337,720,89,316,1981,28,839,2631,False,42565,10,788,False,False,0,246,1
2594227668.0,306,147,0,557,133,70,0,20,774,1,False,16312,10,747,False,False,0,769,1
3056108908.0,523,773,0,147,28,66,2,20,596,0,False,5647,10,573,True,False,0,410,1
3010466439.0,502,467,239,196,28,79,1,10,750,0,False,3615,10,684,False,False,0,296,1
64119853.0,724,232,359,627,334,52957,710,1709,438,29,False,379275,10,262,False,False,0,775,1
7.88e+17,784,118,202,611,28,6,43,0,130,12,False,2,10,156,True,False,1,146,1
3375946781.0,612,432,53,361,28,258,2883,3,940,90,False,5401,12,435,True,False,0,697,1
7.81e+17,778,1029,283,528,28,2,685,4,458,164,False,204,10,308,True,False,0,1023,1
3042707729.0,516,680,30,836,28,127,1,17,923,0,False,2836,10,833,True,False,0,67,1
8.13e+17,810,987,0,0,28,38,69,14,748,446,False,2957,12,404,True,False,0,721,1
1179268759.0,56,159,131,577,28,248,231,46,846,56,False,71111,8,433,True,False,0,445,1
3285702793.0,576,655,0,82,228,20,0,8,406,0,False,84,10,253,True,False,0,229,1
2243413752.0,158,1000,0,779,129,1787,1,24,495,0,False,27932,10,461,True,False,0,320,1
3230028859.0,554,614,0,251,351,110,0,20,552,0,False,4185,10,580,True,False,0,177,1
8.25e+17,820,291,0,648,28,1,32,0,520,66,False,93,10,378,True,False,0,294,1
2821811304.0,399,739,400,824,28,602,830,18,731,2,False,93873,10,622,True,False,0,909,1
4905951839.0,707,261,227,0,361,2,21,0,238,2,False,1,10,87,True,True,1,568,1
7.48e+17,758,557,0,0,28,297,0,10,390,0,False,330,10,62,True,False,0,831,1
7.43e+17,755,621,0,762,28,280,310,4,373,14,False,11307,10,260,True,False,0,857,1
2528959842.0,268,853,384,240,71,620,2,49,1031,0,False,40633,10,830,True,False,0,536,1
2938273641.0,458,249,320,380,28,256,639,11,206,0,False,1250,10,302,False,False,0,388,1
970160550.0,845,395,182,777,28,114,205,6,172,0,False,136271,10,473,False,False,0,651,1
4219364481.0,655,789,0,113,196,114,243,6,170,0,False,4385,10,245,False,False,0,431,1
3230928426.0,555,818,0,0,28,1536,1894,16,710,2161,False,3545,10,420,True,False,0,491,1
27636553.0,352,980,0,534,28,66,3716,0,617,0,False,0,10,308,True,True,0,401,1
7.33e+17,746,911,0,226,28,183,1,16,882,1,False,3511,10,855,False,False,0,601,1
3032039437.0,509,608,0,716,28,3,0,1,508,0,False,5236,10,558,False,False,0,858,1
2450075888.0,243,410,32,652,69,693,0,37,833,1,False,12910,10,773,False,False,0,673,1
2566358196.0,287,709,47,176,28,17289,8538,430,687,0,False,772559,10,641,False,False,0,95,1
2902153748.0,448,252,0,369,28,990,7,122,806,2,False,35869,10,514,True,False,0,363,1
2245830582.0,162,641,43,286,140,436,1,53,659,0,False,25646,10,810,False,False,0,211,1
2868997636.0,424,669,0,676,98,81,39,20,802,0,False,1752,11,815,False,False,0,882,1
7.02e+17,727,300,0,471,273,515,1,52,262,0,False,1271,10,460,True,False,0,461,1
2272313400.0,168,349,438,45,28,142,24,12,853,33,False,723,10,791,True,False,0,590,1
8.34e+17,829,148,0,309,28,0,35,0,1003,38,False,44,10,361,True,False,0,293,1
2954192578.0,467,859,154,706,28,12,2004,0,60,276,False,333,10,287,False,False,0,943,1
8.03e+17,802,462,65,187,341,491,4970,1,188,187,False,118,10,231,True,False,1,573,1
7.13e+17,734,882,161,568,28,56,1,13,1023,1,False,7118,10,859,False,False,1,575,1
8.41e+17,834,128,0,0,28,0,99,0,744,0,False,0,10,63,True,True,0,160,1
7.94e+17,789,451,348,655,28,15,1,5,884,0,False,170,10,406,True,False,0,737,1
2300780772.0,180,64,344,351,61,90,3,11,601,2,False,6585,10,568,False,False,0,96,1
7.94e+17,789,263,254,0,28,6,157,0,247,11,False,0,10,308,True,False,0,383,1
4925341654.0,708,845,0,682,332,4,30,0,250,1,False,3,10,210,False,True,0,470,1
1030968444.0,0,16,12,18,3,41381,42166,181,23,0,False,1617,1,309,False,False,0,14,1
2812993596.0,391,170,0,699,28,63,1,15,443,0,False,2078,10,35,False,False,0,248,1
54880538.0,711,1003,0,0,28,0,28,0,1011,0,False,0,10,63,False,True,0,754,1
3044443379.0,518,629,0,780,28,175,1,48,1001,1,False,13142,10,734,False,False,0,740,1
4849686428.0,692,899,206,486,28,0,353,0,254,25,False,67,10,308,True,False,0,639,1
3326716344.0,596,276,165,432,296,5558,6032,16,427,115,False,1877,10,184,True,False,1,407,1
749241866.0,798,1045,440,502,355,500,726,10,419,17962,False,22712,10,134,False,False,1,595,1
7.49e+17,759,184,0,0,28,6,662,0,405,156,False,211,10,308,True,False,0,729,1
108146158.0,53,182,0,590,329,56836,1,690,85,3,False,6863363,10,246,True,False,0,262,1
1977579223.0,114,322,42,459,59,27004,21,830,639,158,False,3979,10,687,False,False,0,520,1
2553428143.0,282,506,0,123,28,352,0,47,686,0,False,11068,10,579,True,False,0,997,1
2605376724.0,313,703,58,294,98,735,1,19,673,0,False,45914,11,890,False,False,0,895,1
180240257.0,87,481,117,126,172,43721,165,681,425,0,False,938563,10,269,False,False,0,376,1
2508960524.0,257,311,35,337,164,7203,1,354,956,3,False,3235,10,675,True,False,0,506,1
8.41e+17,834,856,0,0,28,1,29,0,315,0,False,1,21,159,True,True,1,516,1
7.78e+17,775,1026,306,129,28,7,644,1,448,156,False,214,10,308,True,False,0,1022,1
3689568203.0,631,504,0,760,28,231,2,172,900,72,False,17500,10,508,True,False,0,61,1
2668592653.0,334,280,0,821,202,2003,0,167,942,54,False,39446,10,459,False,False,0,416,1
2426095681.0,236,577,0,134,28,347,4,53,830,39,False,42526,10,779,True,False,0,139,1
8.41e+17,834,302,305,0,28,10,100,1,224,0,False,1,10,110,True,False,1,467,1
4052613553.0,644,734,274,521,349,87216,15228,402,137,768,True,717,10,229,False,False,0,312,1
3240350423.0,559,590,0,646,142,59,0,13,881,0,False,1343,10,605,True,False,0,791,1
3010455834.0,501,994,0,887,28,3437,2,106,841,0,False,4356,16,418,True,False,0,734,1
1923002094.0,103,91,0,458,28,760,1,45,121,31,False,4193,10,129,True,False,0,106,1
2520676766.0,263,1043,29,493,145,136,2,14,707,0,False,5684,10,870,False,False,0,1029,1
3049845738.0,520,544,0,53,28,27,326,0,666,7,False,472,10,540,True,False,0,891,1
7.74e+17,773,1032,293,520,28,5,662,1,483,169,False,208,10,308,True,False,0,1024,1
8.41e+17,834,383,79,171,28,5,187,0,192,6,False,1,10,100,True,False,1,620,1
8.25e+17,820,540,218,637,28,0,292,0,98,31,False,31,10,308,True,False,0,631,1
8.25e+17,820,652,200,401,28,0,260,0,100,17,False,15,10,308,True,False,0,869,1
2836454975.0,409,117,0,156,28,84,14,3,129,0,False,238,10,251,False,False,0,144,1
4848802583.0,690,1012,358,860,28,16,1,8,935,0,False,3222,10,749,False,False,1,594,1
3249830428.0,565,827,270,816,28,11,2,7,1024,0,False,5464,10,720,False,False,0,486,1
3250242598.0,566,732,0,172,28,64,0,26,1025,0,False,3947,10,856,True,False,0,772,1
7.41e+17,753,259,0,718,28,20,96,0,866,374,False,1,10,393,True,False,0,372,1
2955192319.0,482,1052,99,770,28,10,728,0,57,133,False,174,10,308,False,False,0,569,1
174956683.0,84,830,0,0,28,1,3,0,369,0,False,1,10,115,True,True,0,121,1
7.98e+17,793,53,275,469,310,25,95,4,805,0,False,2722,10,421,False,False,0,54,1
8.41e+17,834,324,0,0,28,0,39,0,793,0,False,0,10,63,True,True,0,166,1
2954973583.0,477,385,136,537,28,33,2272,0,51,287,False,362,10,308,False,False,0,627,1
21287212.0,117,186,135,104,170,7230,947,1019,848,162,False,75122,10,496,False,False,0,264,1
2418365564.0,230,87,0,121,28,1692,1,141,324,0,False,1575,10,222,True,False,0,104,1
7.51e+17,760,420,292,416,28,4,704,1,417,168,False,198,10,308,True,False,0,687,1
2580734636.0,298,347,0,814,28,67,242,7,690,45,False,470,10,480,False,False,0,789,1
2257986397.0,165,107,338,675,28,1444,17,192,747,0,False,54742,10,465,True,False,0,128,1
3255468493.0,568,508,430,767,345,40,0,18,870,0,False,5052,10,600,False,False,0,815,1
4850091252.0,695,1024,296,145,28,2,337,0,256,21,False,25,10,289,True,False,0,1020,1
2883171442.0,434,460,0,509,28,1307,1,61,966,0,False,2285,10,757,True,False,0,748,1
3077727070.0,528,1013,0,806,28,159,474,1,698,174,False,562,10,535,True,False,0,891,1
7.07e+17,731,833,0,597,255,50,0,13,951,0,False,1462,10,846,True,False,0,494,1
4870351817.0,704,299,0,273,238,129,1,23,588,0,False,2341,10,854,True,False,0,459,1
2861324512.0,419,697,0,212,336,216,12,13,198,0,False,2535,10,58,False,False,0,276,1
8.14e+17,811,702,157,69,28,2,287,0,211,12,False,17,10,308,True,False,0,894,1
8.25e+17,820,812,211,749,28,0,276,0,96,16,False,42,10,308,True,False,0,933,1
8.41e+17,834,953,72,0,28,7,33,0,217,0,False,3,10,89,True,False,1,992,1
2366030767.0,208,530,0,549,299,475,0,27,278,0,False,17299,10,292,True,False,0,101,1
8.4e+17,833,363,0,818,28,0,7,0,463,3,False,1,10,118,True,False,0,581,1
7.58e+17,764,841,128,684,212,8372,4,23,413,0,False,2455,10,131,False,False,0,498,1
2954427089.0,470,301,59,621,28,21,1921,1,65,260,False,322,10,308,False,False,0,466,1
3753944357.0,634,581,0,47,28,366,0,59,451,0,False,19686,10,137,True,False,0,141,1
3293035737.0,577,92,264,504,357,2101,1693,241,358,16017,False,2175,10,183,False,False,0,107,1
3350114513.0,607,993,421,848,162,12090,12774,213,387,0,False,49305,10,479,False,False,0,1008,1
7.31e+17,744,868,0,451,28,10,0,8,355,0,False,289,10,252,False,False,0,552,1
2363777570.0,204,268,0,177,73,3621,250,33,852,0,False,5479,10,750,True,False,0,394,1
7.54e+17,761,915,0,0,28,10,164,0,676,64,False,66,7,516,True,True,0,685,1
232222365.0,10,44,0,20,369,26040,729,235,30,0,False,87219,4,321,True,False,0,43,1
7.95e+17,790,984,0,260,275,8,0,9,200,0,False,764,10,256,False,False,1,549,1
2982020236.0,494,201,166,119,55,62,4,26,670,19,False,23134,10,901,False,False,0,280,1
4071214642.0,647,975,36,876,231,1802,1,124,139,5,False,5034,10,191,False,False,0,1000,1
125681713.0,63,359,0,116,28,1609,0,60,320,0,False,1670,16,305,True,False,0,959,1
8.26e+17,821,304,239,0,28,0,111,0,113,2,False,1,10,211,True,True,1,474,1
2509259174.0,258,866,0,0,86,3,0,4,957,0,False,1208,10,850,True,False,0,948,1
858924511.0,837,479,44,405,28,60674,1,688,144,1605,False,12130,10,270,False,False,0,786,1
8.3e+17,825,398,0,735,28,0,44,0,842,45,False,69,10,359,True,False,0,231,1
2513859613.0,261,202,0,744,28,2838,6,97,1028,0,False,11889,10,628,True,False,0,290,1
138874290.0,3,6,18,39,27,1811,15,262,0,20,False,29998,1,343,False,False,0,3,1
7.83e+17,34,43,19,27,13,1157,0,11,12,2,False,54289,1,335,True,False,0,22,1
1927106185.0,104,704,0,391,347,4391,0,113,1045,4,False,8732,11,649,True,False,0,285,1
1046707844.0,50,896,222,615,28,8,766,1,229,142,False,208,10,280,False,False,0,964,1
2889104828.0,440,278,0,0,28,49,277,1,306,0,False,7,10,95,True,False,0,437,1
7.77e+17,33,24,9,31,17,1727,46,47,28,193,False,28918,1,317,True,False,0,24,1
8.23e+17,818,813,0,354,28,0,25,0,602,62,False,86,10,377,True,False,0,475,1
7.83e+17,780,392,0,776,28,1,41,1,812,80,False,126,10,370,True,False,0,465,1
3184054019.0,543,439,375,97,344,50196,48860,5850,337,112382,False,81267,10,182,True,False,1,711,1
3511659914.0,625,937,0,771,345,314,0,50,898,0,False,2978,10,898,False,False,0,50,1
214052034.0,118,329,0,0,28,5,73,0,597,1,False,0,10,63,True,True,0,523,1
7.01e+17,726,894,0,793,28,660,3,37,507,5,False,4529,10,724,True,False,0,582,1
8.41e+17,834,1041,0,0,28,0,39,0,783,0,False,0,10,63,True,True,0,1028,1
2577857738.0,294,1020,0,838,28,64,0,13,535,0,False,180,10,624,False,False,0,1018,1
2295281700.0,178,131,0,510,28,185,1,14,518,0,False,573,10,583,True,False,0,169,1
8.41e+17,834,431,0,65,333,3,201,0,313,1,False,1,10,197,True,False,1,695,1
2885019155.0,436,144,0,358,28,571,6,13,887,11,False,72830,10,484,True,False,0,189,1
8.41e+17,834,430,0,0,28,0,21,0,784,0,False,0,10,63,True,True,0,541,1
7.16e+17,736,829,178,825,186,33,1,10,877,0,False,4032,10,591,False,False,1,1009,1
8.02e+17,801,800,263,189,28,0,327,0,175,26,False,31,10,308,True,False,0,440,1
1049191608.0,51,776,273,125,28,11,820,0,231,157,False,587,10,275,False,False,0,411,1
1939976834.0,107,913,345,560,28,1087,1,40,814,0,False,1947,10,685,True,False,0,626,1
8.02e+17,801,59,291,415,28,1,328,0,176,27,False,26,10,308,True,False,0,63,1
2954505337.0,474,265,374,650,28,26,1949,2,64,300,False,386,10,308,False,False,0,389,1
810861216.0,38,29,28,29,0,29879,108,88,20,1589,False,50659,1,315,False,False,0,30,1
7.92e+17,787,990,327,624,28,1,496,0,136,95,False,108,10,308,True,False,0,1006,1
2592349513.0,304,854,0,170,28,206,2,16,694,8,False,18817,8,699,False,False,0,339,1
1851777163.0,6,12,3,36,6,1323,1538,18,41,186,False,912,2,345,False,False,0,10,1
2813647685.0,392,880,141,658,28,546,96,16,155,12,False,2639,11,18,True,False,0,570,1
8.34e+17,45,36,4,16,18,1120,1168,5,38,1459,False,1556,1,349,False,False,0,37,1
4010618585.0,643,637,133,527,249,7812,5,263,132,0,False,4464,10,142,False,False,0,187,1
2233923931.0,155,391,0,224,28,1040,0,61,656,1,False,2633,10,783,True,False,0,640,1
8.25e+17,820,93,90,717,28,0,256,0,95,13,False,11,10,308,True,False,0,129,1
8.32e+17,827,247,0,888,28,0,28,0,847,103,False,145,10,385,True,False,0,358,1
3415910890.0,619,576,0,230,276,8,0,8,906,0,False,2115,8,873,True,False,0,989,1
8.04e+17,803,124,0,573,28,0,25,0,971,60,False,69,10,387,True,False,0,154,1
7.57e+17,763,791,0,289,28,60,258,0,677,93,False,93,10,530,True,False,0,850,1
2553203730.0,277,667,178,388,28,82,83,9,682,3,False,653,10,643,False,False,0,247,1
2790330776.0,368,623,0,0,28,12,2,15,469,0,False,7086,10,44,True,True,0,183,1
4776235117.0,677,957,0,0,28,62,973,0,600,10890,False,1,10,308,True,False,0,379,1
3349538164.0,606,113,0,500,238,1047,1,60,773,0,False,3661,10,590,True,False,0,136,1
2565924884.0,286,972,0,300,98,85,1,14,534,0,False,24631,11,812,False,False,0,707,1
2955482959.0,484,583,191,480,28,23,1863,1,77,271,False,374,10,308,False,False,0,842,1
2510488908.0,259,84,343,368,176,320,4,33,958,13,False,5570,10,549,True,False,0,94,1
103601687.0,1,23,27,19,4,27264,3516,383,24,5,False,508835,4,352,False,False,0,42,1
2954287204.0,468,476,331,308,28,16,1859,0,61,262,False,336,10,308,False,False,0,76,1
8.27e+17,822,407,0,554,28,2,41,0,498,68,False,119,10,380,True,False,0,657,1
2478060493.0,250,971,386,455,247,4547,2,138,619,137,False,59621,10,463,True,False,1,998,1
8.19e+17,815,275,0,862,28,1,38,0,929,74,False,89,10,382,True,False,0,406,1
7.97e+17,792,886,0,514,28,31,0,6,717,0,False,975,10,413,True,False,0,960,1
8e+17,36,18,14,22,8,170,3,2,8,0,False,22899,1,331,True,False,0,17,1
2951178175.0,463,673,404,861,193,23,0,14,918,0,False,2584,10,826,True,False,0,988,1
3154613740.0,537,351,0,0,28,74,744,1,488,90,False,14,18,538,True,False,0,891,1
339764521.0,616,66,146,394,285,372,2105,14,293,1,False,12,10,85,False,False,0,373,1
10729632.0,52,676,0,704,106,71727,34,778,194,0,False,109163,10,217,True,False,0,884,1
2425960776.0,235,998,245,43,28,36,1,10,829,0,False,1025,10,728,True,False,0,511,1
2810072312.0,388,63,0,517,74,13,3,4,442,0,False,79,10,294,True,False,0,438,1
3276405842.0,575,898,0,778,28,861,2,48,674,0,False,6567,10,765,True,False,0,966,1
8.1e+17,807,751,372,153,28,0,337,0,203,20,False,37,10,308,True,False,0,919,1
2568853903.0,289,573,82,785,45,98,2,19,770,0,False,3621,10,875,False,False,0,841,1
7.74e+17,773,162,80,632,28,8,674,0,479,144,False,176,10,308,True,False,0,225,1
2515532684.0,262,609,0,542,160,300,1,12,360,1,False,777,10,23,False,False,0,853,1
3313059329.0,592,974,0,103,335,75,48,13,609,0,False,2080,10,555,False,False,0,709,1
7.96e+17,791,161,0,263,358,22,1,9,1036,0,False,3868,10,430,True,False,0,224,1
2158121076.0,125,95,0,234,28,61,0,25,816,1,False,148294,11,822,True,False,0,386,1
2275501320.0,171,870,317,241,64,155,0,29,667,0,False,9286,10,781,True,False,0,208,1
1231625892.0,62,640,0,318,154,7872,2,264,301,2,False,72176,10,467,True,False,0,210,1
2198531326.0,136,206,406,574,93,656,9,25,1042,36,False,3306,10,578,True,False,0,295,1
4071516275.0,648,1009,0,426,229,540,2,65,149,0,False,745,10,174,False,False,0,763,1
3235274498.0,556,175,0,0,28,8,1,1,1018,0,False,0,10,308,True,False,0,277,1
2817572184.0,394,498,0,761,293,183,3,5,902,0,False,31,10,633,True,False,0,654,1
2882533695.0,433,331,77,689,28,77,39,13,169,4,False,2828,10,28,True,True,0,527,1
2373580531.0,213,832,0,0,28,7,2,5,329,0,False,2296,10,59,True,True,0,751,1
2829300309.0,405,146,415,830,28,1533,1714,14,972,0,False,19176,10,428,False,False,0,194,1
3003650570.0,499,991,259,114,216,378,4,31,105,1,False,11085,10,298,True,False,1,727,1
2912846365.0,453,678,0,758,28,55,0,18,563,0,False,10002,11,597,False,False,0,877,1
743856512.0,797,254,235,775,288,362770,355287,1895,437,9,True,3042,10,155,True,False,1,361,1
632248594.0,723,434,0,344,28,32,17,2,400,3,False,173,10,290,True,False,0,715,1
7.95e+17,790,777,0,392,278,7,1,7,713,0,False,246,10,448,False,False,0,418,1
2955156055.0,481,877,226,205,28,20,1883,1,54,302,False,374,10,308,False,False,0,954,1
2361083388.0,199,51,0,703,28,1104,136,29,268,0,False,483,11,7,False,False,0,291,1
7.35e+17,747,569,395,787,28,290,1,20,621,0,False,1196,10,828,True,False,0,134,1
3098498101.0,531,835,428,805,345,236,0,37,545,0,False,2821,10,669,False,False,0,931,1
4844189389.0,687,710,199,473,28,1,341,0,244,23,False,31,10,308,True,False,0,899,1
7.26e+17,741,436,0,427,28,1854,8,2480,835,11,False,127238,10,499,True,False,0,705,1
7.18e+17,737,535,0,0,28,35,206,0,436,0,False,4,10,84,True,True,0,914,1
4172927067.0,651,453,0,0,28,6,2,2,164,0,False,6609,10,12,True,True,0,1010,1
8.3e+17,44,27,0,24,20,388,13,9,31,2,False,21390,1,336,True,False,0,26,1
3293518580.0,578,762,0,764,28,18,0,7,678,0,False,1262,10,658,False,False,0,809,1
7.65e+17,769,989,105,612,28,6,635,0,422,163,False,251,10,308,True,False,0,1005,1
4858783658.0,701,965,230,721,28,0,350,0,284,23,False,35,10,276,True,False,0,995,1
2770883796.0,356,366,0,538,173,74,0,7,911,1,False,9057,13,446,True,False,0,1039,1
3415852677.0,618,572,0,487,201,7,0,9,907,0,False,2192,8,676,True,False,0,839,1
1891837284.0,94,619,0,0,28,2,1,4,735,0,False,63519,10,615,True,False,0,556,1
1638637920.0,75,801,183,539,120,1242,4610,26,119,0,False,8743,10,94,True,False,0,586,1
7.61e+17,766,749,0,0,28,18,334,0,489,47,False,42,10,547,True,True,0,917,1
2563336933.0,283,677,0,247,364,60427,0,320,868,0,False,68521,10,840,True,False,0,879,1
7.95e+17,790,218,127,140,28,9,1,5,715,0,False,95,10,453,False,False,1,309,1
2855346988.0,417,482,0,0,28,1186,1774,3,712,0,False,85162,13,401,True,False,0,787,1
3017099491.0,505,1002,0,0,28,17,221,1,843,15,False,444,10,520,True,True,0,752,1
7.83e+17,780,61,71,494,28,3,698,0,145,136,False,178,10,308,True,False,0,66,1
2252115577.0,163,433,208,630,161,56,1,17,991,0,False,12245,10,748,True,False,0,699,1
2668311541.0,333,339,0,284,28,67,0,19,409,0,False,120232,10,263,True,False,0,547,1
7.9e+17,785,607,252,603,28,1,509,0,133,75,False,104,10,308,True,False,0,852,1
2817629347.0,395,906,0,737,28,142,1,20,901,0,False,3555,10,775,False,False,0,613,1
8.24e+17,819,274,363,41,308,3508,4053,3,81,0,False,7252,12,139,False,False,1,199,1
2342620190.0,189,893,0,849,52,2235,0,175,845,2,False,23695,10,879,True,False,0,963,1
8.24e+17,819,471,0,501,28,0,28,0,934,49,False,90,10,386,True,False,0,776,1
2650026102.0,328,353,299,191,28,251,131,36,1014,1,False,362,10,808,True,False,0,151,1
3220067034.0,548,819,294,569,136,528,1,33,955,1,False,14915,10,745,True,False,0,480,1
2764384758.0,353,166,177,670,266,247,12,24,741,0,False,13551,10,647,True,False,0,241,1
2360606335.0,196,612,0,518,174,173,0,7,270,2,False,1188,11,38,True,False,0,172,1
2955679893.0,485,771,64,512,28,15,1770,7,59,293,False,444,10,308,False,False,0,408,1
2565448514.0,285,105,0,143,28,187,0,16,372,14,False,1577,10,8,False,False,0,127,1
2810112727.0,389,358,0,339,320,396,1,30,821,0,False,3631,10,498,False,False,0,571,1
8.41e+17,834,260,0,0,28,0,72,0,228,4,False,2,10,105,True,True,0,374,1
8.25e+17,820,425,369,163,28,0,259,0,91,21,False,18,10,308,True,False,0,689,1
2778697934.0,359,668,0,667,28,50,6,12,493,2,False,2001,10,697,True,False,0,881,1
8.03e+17,802,964,239,617,237,2352,5001,79,181,3943,False,32426,10,154,True,False,0,696,1
7.24e+17,740,959,0,185,28,17,0,2,339,0,False,170,10,71,True,False,0,636,1
8.17e+17,813,354,0,625,274,585,3479,1,117,0,False,212,11,202,False,False,0,562,1
8.26e+17,821,272,0,438,28,0,26,0,936,68,False,70,10,354,True,False,0,237,1
